state,district,year,month,rain
Maharashtra,Ratnagiri,2015,June,316.5
Maharashtra,Ratnagiri,2015,July,1350.7
Maharashtra,Ratnagiri,2015,August,402.6
Maharashtra,Ratnagiri,2015,September,512.5
Maharashtra,Ratnagiri,2015,October,291.2
Maharashtra,Ratnagiri,2015,November,101.4
Maharashtra,Ratnagiri,2015,December,0
Maharashtra,Ratnagiri,2016,January,0
Maharashtra,Ratnagiri,2016,February,0
Maharashtra,Ratnagiri,2016,March,0
Maharashtra,Ratnagiri,2016,April,0.6
Maharashtra,Ratnagiri,2016,May,0
Maharashtra,Ratnagiri,2016,June,845.3
Maharashtra,Ratnagiri,2016,July,1688.5
Maharashtra,Ratnagiri,2016,August,714.6
Maharashtra,Ratnagiri,2016,September,626
Maharashtra,Ratnagiri,2016,October,232.6
Maharashtra,Ratnagiri,2016,November,94.1
Maharashtra,Ratnagiri,2016,December,0
Maharashtra,Sangli,2010,January,0
Maharashtra,Sangli,2010,February,0
Maharashtra,Sangli,2010,March,0
Maharashtra,Sangli,2010,April,1.8
Maharashtra,Sangli,2010,May,21.8
Maharashtra,Sangli,2010,June,232.9
Maharashtra,Sangli,2010,July,49.3
Maharashtra,Sangli,2010,August,139.9
Maharashtra,Sangli,2010,September,150.2
Maharashtra,Sangli,2010,October,24.8
Maharashtra,Sangli,2010,November,0.2
Maharashtra,Sangli,2010,December,0
Maharashtra,Sangli,2011,January,0
Maharashtra,Sangli,2011,February,0.4
Maharashtra,Sangli,2011,March,0
Maharashtra,Sangli,2011,April,25.4
Maharashtra,Sangli,2011,May,3.4
Maharashtra,Sangli,2011,June,158.5
Maharashtra,Sangli,2011,July,314.4
Maharashtra,Sangli,2011,August,247.7
Maharashtra,Sangli,2011,September,246
Maharashtra,Sangli,2011,October,69.8
Maharashtra,Sangli,2011,November,0
Maharashtra,Sangli,2011,December,0
Maharashtra,Sangli,2012,January,0
Maharashtra,Sangli,2012,February,0
Maharashtra,Sangli,2012,March,2.6
Maharashtra,Sangli,2012,April,0.6
Maharashtra,Sangli,2012,May,27.5
Maharashtra,Sangli,2012,June,205.7
Maharashtra,Sangli,2012,July,200.9
Maharashtra,Sangli,2012,August,197.7
Maharashtra,Sangli,2012,September,164
Maharashtra,Sangli,2012,October,59.9
Maharashtra,Sangli,2012,November,16.3
Maharashtra,Sangli,2012,December,0
Maharashtra,Sangli,2013,January,0
Maharashtra,Sangli,2013,February,0
Maharashtra,Sangli,2013,March,0
Maharashtra,Sangli,2013,April,5.8
Maharashtra,Sangli,2013,May,12.1
Maharashtra,Sangli,2013,June,312.4
Maharashtra,Sangli,2013,July,127.9
Maharashtra,Sangli,2013,August,160.1
Maharashtra,Sangli,2013,September,135.6
Maharashtra,Sangli,2013,October,9.1
Maharashtra,Sangli,2013,November,12.2
Maharashtra,Sangli,2013,December,0
Maharashtra,Sangli,2014,January,0
Maharashtra,Sangli,2014,February,0
Maharashtra,Sangli,2014,March,59.8
Maharashtra,Sangli,2014,April,30.5
Maharashtra,Sangli,2014,May,25.6
Maharashtra,Sangli,2014,June,79.9
Maharashtra,Sangli,2014,July,36
Maharashtra,Sangli,2014,August,170.7
Maharashtra,Sangli,2014,September,207.2
Maharashtra,Sangli,2014,October,110.6
Maharashtra,Sangli,2014,November,5.5
Maharashtra,Sangli,2014,December,0.2
Maharashtra,Sangli,2015,January,0
Maharashtra,Sangli,2015,February,0
Maharashtra,Sangli,2015,March,0
Maharashtra,Sangli,2015,April,0
Maharashtra,Sangli,2015,May,37.2
Maharashtra,Sangli,2015,June,58.3
Maharashtra,Sangli,2015,July,178.6
Maharashtra,Sangli,2015,August,101.9
Maharashtra,Sangli,2015,September,198.5
Maharashtra,Sangli,2015,October,117.9
Maharashtra,Sangli,2015,November,103.2
Maharashtra,Sangli,2015,December,1.3
Maharashtra,Sangli,2016,January,0.1
Maharashtra,Sangli,2016,February,0
Maharashtra,Sangli,2016,March,0
Maharashtra,Sangli,2016,April,17
Maharashtra,Sangli,2016,May,2.5
Maharashtra,Sangli,2016,June,186.1
Maharashtra,Sangli,2016,July,179.7
Maharashtra,Sangli,2016,August,145.5
Maharashtra,Sangli,2016,September,151.8
Maharashtra,Sangli,2016,October,79.7
Maharashtra,Sangli,2016,November,56.2
Maharashtra,Sangli,2016,December,2.4
Maharashtra,Satara,2010,January,0
Maharashtra,Satara,2010,February,0
Maharashtra,Satara,2010,March,0.1
Maharashtra,Satara,2010,April,1.4
Maharashtra,Satara,2010,May,8.1
Maharashtra,Satara,2010,June,301.2
Maharashtra,Satara,2010,July,98.5
Maharashtra,Satara,2010,August,340.8
Maharashtra,Satara,2010,September,172.7
Maharashtra,Satara,2010,October,24.5
Maharashtra,Satara,2010,November,5.8
Maharashtra,Satara,2010,December,0
Maharashtra,Satara,2011,January,0.5
Maharashtra,Satara,2011,February,0.1
Maharashtra,Satara,2011,March,0
Maharashtra,Satara,2011,April,4.6
Maharashtra,Satara,2011,May,1
Maharashtra,Satara,2011,June,279.8
Maharashtra,Satara,2011,July,501.3
Maharashtra,Satara,2011,August,402.1
Maharashtra,Satara,2011,September,259.6
Maharashtra,Satara,2011,October,81.3
Maharashtra,Satara,2011,November,0
Maharashtra,Satara,2011,December,0
Maharashtra,Satara,2012,January,0
Maharashtra,Satara,2012,February,0
Maharashtra,Satara,2012,March,2.9
Maharashtra,Satara,2012,April,0
Maharashtra,Satara,2012,May,32.4
Maharashtra,Satara,2012,June,253.1
Maharashtra,Satara,2012,July,477.9
Maharashtra,Satara,2012,August,381.1
Maharashtra,Satara,2012,September,153.5
Maharashtra,Satara,2012,October,48.3
Maharashtra,Satara,2012,November,12.9
Maharashtra,Satara,2012,December,0
Maharashtra,Satara,2013,January,0
Maharashtra,Satara,2013,February,0
Maharashtra,Satara,2013,March,0
Maharashtra,Satara,2013,April,7.8
Maharashtra,Satara,2013,May,1.7
Maharashtra,Satara,2013,June,386.6
Maharashtra,Satara,2013,July,303.7
Maharashtra,Satara,2013,August,261
Maharashtra,Satara,2013,September,175.8
Maharashtra,Satara,2013,October,1.3
Maharashtra,Satara,2013,November,4.6
Maharashtra,Satara,2013,December,0
Maharashtra,Satara,2014,January,0
Maharashtra,Satara,2014,February,0
Maharashtra,Satara,2014,March,31.4
Maharashtra,Satara,2014,April,2.4
Maharashtra,Satara,2014,May,17.6
Maharashtra,Satara,2014,June,160.6
Maharashtra,Satara,2014,July,99.3
Maharashtra,Satara,2014,August,265.1
Maharashtra,Satara,2014,September,216
Maharashtra,Satara,2014,October,62.2
Maharashtra,Satara,2014,November,4.9
Maharashtra,Satara,2014,December,2.6
Maharashtra,Satara,2015,January,0
Maharashtra,Satara,2015,February,0
Maharashtra,Satara,2015,March,3.2
Maharashtra,Satara,2015,April,0.6
Maharashtra,Satara,2015,May,15.6
Maharashtra,Satara,2015,June,81.1
Maharashtra,Satara,2015,July,540.1
Maharashtra,Satara,2015,August,221.3
Maharashtra,Satara,2015,September,201.8
Maharashtra,Satara,2015,October,122.3
Maharashtra,Satara,2015,November,171.7
Maharashtra,Satara,2015,December,0.9
Maharashtra,Satara,2016,January,0
Maharashtra,Satara,2016,February,0
Maharashtra,Satara,2016,March,2.6
Maharashtra,Satara,2016,April,14.3
Maharashtra,Satara,2016,May,8.4
Maharashtra,Satara,2016,June,306.2
Maharashtra,Satara,2016,July,378.3
Maharashtra,Satara,2016,August,232.1
Maharashtra,Satara,2016,September,246.9
Maharashtra,Satara,2016,October,114.6
Maharashtra,Satara,2016,November,68.7
Maharashtra,Satara,2016,December,3
Maharashtra,Sholapur,2010,January,0
Maharashtra,Sholapur,2010,February,0.8
Maharashtra,Sholapur,2010,March,0
Maharashtra,Sholapur,2010,April,1.5
Maharashtra,Sholapur,2010,May,38.8
Maharashtra,Sholapur,2010,June,110.2
Maharashtra,Sholapur,2010,July,123.8
Maharashtra,Sholapur,2010,August,28.7
Maharashtra,Sholapur,2010,September,214.1
Maharashtra,Sholapur,2010,October,47.9
Maharashtra,Sholapur,2010,November,0.1
Maharashtra,Sholapur,2010,December,0
Maharashtra,Sholapur,2011,January,0
Maharashtra,Sholapur,2011,February,0
Maharashtra,Sholapur,2011,March,0.9
Maharashtra,Sholapur,2011,April,3.6
Maharashtra,Sholapur,2011,May,4.7
Maharashtra,Sholapur,2011,June,41.6
Maharashtra,Sholapur,2011,July,155.9
Maharashtra,Sholapur,2011,August,110.5
Maharashtra,Sholapur,2011,September,151.7
Maharashtra,Sholapur,2011,October,166.9
Maharashtra,Sholapur,2011,November,0
Maharashtra,Sholapur,2011,December,0
Maharashtra,Sholapur,2012,January,0
Maharashtra,Sholapur,2012,February,0
Maharashtra,Sholapur,2012,March,0.7
Maharashtra,Sholapur,2012,April,1.2
Maharashtra,Sholapur,2012,May,21.5
Maharashtra,Sholapur,2012,June,140.8
Maharashtra,Sholapur,2012,July,32
Maharashtra,Sholapur,2012,August,61.8
Maharashtra,Sholapur,2012,September,231.4
Maharashtra,Sholapur,2012,October,44.5
Maharashtra,Sholapur,2012,November,8.7
Maharashtra,Sholapur,2012,December,0
Maharashtra,Sholapur,2013,January,0
Maharashtra,Sholapur,2013,February,0
Maharashtra,Sholapur,2013,March,0
Maharashtra,Sholapur,2013,April,0.1
Maharashtra,Sholapur,2013,May,0.2
Maharashtra,Sholapur,2013,June,227
Maharashtra,Sholapur,2013,July,49.8
Maharashtra,Sholapur,2013,August,143
Maharashtra,Sholapur,2013,September,223.4
Maharashtra,Sholapur,2013,October,0
Maharashtra,Sholapur,2013,November,9.5
Maharashtra,Sholapur,2013,December,0
Maharashtra,Sholapur,2014,January,0
Maharashtra,Sholapur,2014,February,0
Maharashtra,Sholapur,2014,March,49.7
Maharashtra,Sholapur,2014,April,7.7
Maharashtra,Sholapur,2014,May,4.8
Maharashtra,Sholapur,2014,June,27.7
Maharashtra,Sholapur,2014,July,63.4
Maharashtra,Sholapur,2014,August,156.2
Maharashtra,Sholapur,2014,September,279.1
Maharashtra,Sholapur,2014,October,58
Maharashtra,Sholapur,2014,November,25.4
Maharashtra,Sholapur,2014,December,0.5
Maharashtra,Sholapur,2015,January,0
Maharashtra,Sholapur,2015,February,0
Maharashtra,Sholapur,2015,March,1
Maharashtra,Sholapur,2015,April,0.8
Maharashtra,Sholapur,2015,May,32.8
Maharashtra,Sholapur,2015,June,75.3
Maharashtra,Sholapur,2015,July,54
Maharashtra,Sholapur,2015,August,167
Maharashtra,Sholapur,2015,September,230.4
Maharashtra,Sholapur,2015,October,109.8
Maharashtra,Sholapur,2015,November,54.1
Maharashtra,Sholapur,2015,December,3.2
Maharashtra,Sholapur,2016,January,21.4
Maharashtra,Sholapur,2016,February,1.4
Maharashtra,Sholapur,2016,March,0
Maharashtra,Sholapur,2016,April,5.1
Maharashtra,Sholapur,2016,May,3.6
Maharashtra,Sholapur,2016,June,146.1
Maharashtra,Sholapur,2016,July,182.3
Maharashtra,Sholapur,2016,August,258.2
Maharashtra,Sholapur,2016,September,138.2
Maharashtra,Sholapur,2016,October,86.2
Maharashtra,Sholapur,2016,November,36.6
Maharashtra,Sholapur,2016,December,2.8
Maharashtra,Sindhudurg,2010,January,0
Maharashtra,Sindhudurg,2010,February,0
Maharashtra,Sindhudurg,2010,March,0
Maharashtra,Sindhudurg,2010,April,0
Maharashtra,Sindhudurg,2010,May,38.4
Maharashtra,Sindhudurg,2010,June,902.4
Maharashtra,Sindhudurg,2010,July,811
Maharashtra,Sindhudurg,2010,August,598.7
Maharashtra,Sindhudurg,2010,September,209.6
Maharashtra,Sindhudurg,2010,October,49.5
Maharashtra,Sindhudurg,2010,November,0
Maharashtra,Sindhudurg,2010,December,0
Maharashtra,Sindhudurg,2011,January,0
Maharashtra,Sindhudurg,2011,February,0
Maharashtra,Sindhudurg,2011,March,0
Maharashtra,Sindhudurg,2011,April,0.5
Maharashtra,Sindhudurg,2011,May,0
Maharashtra,Sindhudurg,2011,June,713.7
Maharashtra,Sindhudurg,2011,July,1128.7
Maharashtra,Sindhudurg,2011,August,561.2
Maharashtra,Sindhudurg,2011,September,518.7
Maharashtra,Sindhudurg,2011,October,54
Maharashtra,Sindhudurg,2011,November,0
Maharashtra,Sindhudurg,2011,December,0
Maharashtra,Sindhudurg,2012,January,0
Maharashtra,Sindhudurg,2012,February,0
Maharashtra,Sindhudurg,2012,March,0
Maharashtra,Sindhudurg,2012,April,0
Maharashtra,Sindhudurg,2012,May,313.5
Maharashtra,Sindhudurg,2012,June,544.4
Maharashtra,Sindhudurg,2012,July,651.3
Maharashtra,Sindhudurg,2012,August,559
Maharashtra,Sindhudurg,2012,September,484.4
Maharashtra,Sindhudurg,2012,October,272.5
Maharashtra,Sindhudurg,2012,November,0
Maharashtra,Sindhudurg,2012,December,0
Maharashtra,Sindhudurg,2013,January,0
Maharashtra,Sindhudurg,2013,February,0
Maharashtra,Sindhudurg,2013,March,0
Maharashtra,Sindhudurg,2013,April,1.8
Maharashtra,Sindhudurg,2013,May,55.5
Maharashtra,Sindhudurg,2013,June,858.5
Maharashtra,Sindhudurg,2013,July,651
Maharashtra,Sindhudurg,2013,August,846.6
Maharashtra,Sindhudurg,2013,September,553.6
Maharashtra,Sindhudurg,2013,October,88.3
Maharashtra,Sindhudurg,2013,November,46.9
Maharashtra,Sindhudurg,2013,December,0
Maharashtra,Sindhudurg,2014,January,0
Maharashtra,Sindhudurg,2014,February,0
Maharashtra,Sindhudurg,2014,March,47.3
Maharashtra,Sindhudurg,2014,April,0
Maharashtra,Sindhudurg,2014,May,0
Maharashtra,Sindhudurg,2014,June,808.3
Maharashtra,Sindhudurg,2014,July,619.8
Maharashtra,Sindhudurg,2014,August,898.5
Maharashtra,Sindhudurg,2014,September,645.1
Maharashtra,Sindhudurg,2014,October,32.6
Maharashtra,Sindhudurg,2014,November,0
Maharashtra,Sindhudurg,2014,December,7.3
Maharashtra,Sindhudurg,2015,January,0
Maharashtra,Sindhudurg,2015,February,0
Maharashtra,Sindhudurg,2015,March,0
Maharashtra,Sindhudurg,2015,April,0
Maharashtra,Sindhudurg,2015,May,21.3
Maharashtra,Sindhudurg,2015,June,669.6
Maharashtra,Sindhudurg,2015,July,1547.4
Maharashtra,Sindhudurg,2015,August,338
Maharashtra,Sindhudurg,2015,September,382.7
Maharashtra,Sindhudurg,2015,October,585.9
Maharashtra,Sindhudurg,2015,November,104.4
Maharashtra,Sindhudurg,2015,December,0
Maharashtra,Sindhudurg,2016,January,0
Maharashtra,Sindhudurg,2016,February,0
Maharashtra,Sindhudurg,2016,March,0
Maharashtra,Sindhudurg,2016,April,11.7
Maharashtra,Sindhudurg,2016,May,17
Maharashtra,Sindhudurg,2016,June,1061.9
Maharashtra,Sindhudurg,2016,July,1794
Maharashtra,Sindhudurg,2016,August,867.2
Maharashtra,Sindhudurg,2016,September,559.5
Maharashtra,Sindhudurg,2016,October,292.5
Maharashtra,Sindhudurg,2016,November,151.4
Maharashtra,Sindhudurg,2016,December,0.5
Maharashtra,Thane,2010,January,0
Maharashtra,Thane,2010,February,0
Maharashtra,Thane,2010,March,0
Maharashtra,Thane,2010,April,0
Maharashtra,Thane,2010,May,8
Maharashtra,Thane,2010,June,425.7
Maharashtra,Thane,2010,July,814
Maharashtra,Thane,2010,August,1452.6
Maharashtra,Thane,2010,September,194.7
Maharashtra,Thane,2010,October,34.8
Maharashtra,Thane,2010,November,0
Maharashtra,Thane,2010,December,0
Maharashtra,Thane,2011,January,0
Maharashtra,Thane,2011,February,0
Maharashtra,Thane,2011,March,0
Maharashtra,Thane,2011,April,0
Maharashtra,Thane,2011,May,0
Maharashtra,Thane,2011,June,706.5
Maharashtra,Thane,2011,July,1237
Maharashtra,Thane,2011,August,726.3
Maharashtra,Thane,2011,September,876.2
Maharashtra,Thane,2011,October,17.1
Maharashtra,Thane,2011,November,0
Maharashtra,Thane,2011,December,0
Maharashtra,Thane,2012,January,0
Maharashtra,Thane,2012,February,0
Maharashtra,Thane,2012,March,0.3
Maharashtra,Thane,2012,April,0
Maharashtra,Thane,2012,May,32.8
Maharashtra,Thane,2012,June,489.7
Maharashtra,Thane,2012,July,1153.7
Maharashtra,Thane,2012,August,1073.1
Maharashtra,Thane,2012,September,284
Maharashtra,Thane,2012,October,105.7
Maharashtra,Thane,2012,November,0
Maharashtra,Thane,2012,December,0
Maharashtra,Thane,2013,January,0
Maharashtra,Thane,2013,February,0
Maharashtra,Thane,2013,March,0
Maharashtra,Thane,2013,April,0
Maharashtra,Thane,2013,May,0
Maharashtra,Thane,2013,June,512.5
Maharashtra,Thane,2013,July,723.7
Maharashtra,Thane,2013,August,957.4
Maharashtra,Thane,2013,September,401
Maharashtra,Thane,2013,October,0
Maharashtra,Thane,2013,November,0.1
Maharashtra,Thane,2013,December,0
Maharashtra,Thane,2014,January,0
Maharashtra,Thane,2014,February,0
Maharashtra,Thane,2014,March,0
Maharashtra,Thane,2014,April,0
Maharashtra,Thane,2014,May,0
Maharashtra,Thane,2014,June,528
Maharashtra,Thane,2014,July,925.1
Maharashtra,Thane,2014,August,846.5
Maharashtra,Thane,2014,September,443.9
Maharashtra,Thane,2014,October,37.7
Maharashtra,Thane,2014,November,0.1
Maharashtra,Thane,2014,December,0.1
Maharashtra,Thane,2015,January,0
Maharashtra,Thane,2015,February,0
Maharashtra,Thane,2015,March,0
Maharashtra,Thane,2015,April,0
Maharashtra,Thane,2015,May,0
Maharashtra,Thane,2015,June,131.1
Maharashtra,Thane,2015,July,1290.5
Maharashtra,Thane,2015,August,176.2
Maharashtra,Thane,2015,September,203.2
Maharashtra,Thane,2015,October,189.2
Maharashtra,Thane,2015,November,62.9
Maharashtra,Thane,2015,December,0
Maharashtra,Thane,2016,January,0
Maharashtra,Thane,2016,February,0
Maharashtra,Thane,2016,March,1.4
Maharashtra,Thane,2016,April,0
Maharashtra,Thane,2016,May,0
Maharashtra,Thane,2016,June,380.4
Maharashtra,Thane,2016,July,1007.2
Maharashtra,Thane,2016,August,851.1
Maharashtra,Thane,2016,September,426.1
Maharashtra,Thane,2016,October,94.3
Maharashtra,Thane,2016,November,80.2
Maharashtra,Thane,2016,December,0
Maharashtra,Wardha,2010,January,66
Maharashtra,Wardha,2010,February,0
Maharashtra,Wardha,2010,March,0
Maharashtra,Wardha,2010,April,0
Maharashtra,Wardha,2010,May,20
Maharashtra,Wardha,2010,June,178
Maharashtra,Wardha,2010,July,235.7
Maharashtra,Wardha,2010,August,236.2
Maharashtra,Wardha,2010,September,90.5
Maharashtra,Wardha,2010,October,15.6
Maharashtra,Wardha,2010,November,16.7
Maharashtra,Wardha,2010,December,0
Maharashtra,Wardha,2011,January,88.7
Maharashtra,Wardha,2011,February,8.7
Maharashtra,Wardha,2011,March,26
Maharashtra,Wardha,2011,April,11.9
Maharashtra,Wardha,2011,May,1.6
Maharashtra,Wardha,2011,June,182.1
Maharashtra,Wardha,2011,July,323.5
Maharashtra,Wardha,2011,August,214.5
Maharashtra,Wardha,2011,September,228.4
Maharashtra,Wardha,2011,October,85
Maharashtra,Wardha,2011,November,0
Maharashtra,Wardha,2011,December,3.9
Maharashtra,Wardha,2012,January,0
Maharashtra,Wardha,2012,February,0
Maharashtra,Wardha,2012,March,80.6
Maharashtra,Wardha,2012,April,27.2
Maharashtra,Wardha,2012,May,52.4
Maharashtra,Wardha,2012,June,108.3
Maharashtra,Wardha,2012,July,357.8
Maharashtra,Wardha,2012,August,302.1
Maharashtra,Wardha,2012,September,115.3
Maharashtra,Wardha,2012,October,36
Maharashtra,Wardha,2012,November,17.3
Maharashtra,Wardha,2012,December,0
Maharashtra,Wardha,2013,January,0
Maharashtra,Wardha,2013,February,2.2
Maharashtra,Wardha,2013,March,7.8
Maharashtra,Wardha,2013,April,6.6
Maharashtra,Wardha,2013,May,6.6
Maharashtra,Wardha,2013,June,336
Maharashtra,Wardha,2013,July,413.3
Maharashtra,Wardha,2013,August,272.6
Maharashtra,Wardha,2013,September,257.9
Maharashtra,Wardha,2013,October,0.7
Maharashtra,Wardha,2013,November,11
Maharashtra,Wardha,2013,December,0
Maharashtra,Wardha,2014,January,0
Maharashtra,Wardha,2014,February,0
Maharashtra,Wardha,2014,March,28.5
Maharashtra,Wardha,2014,April,2.5
Maharashtra,Wardha,2014,May,2.8
Maharashtra,Wardha,2014,June,80
Maharashtra,Wardha,2014,July,322.9
Maharashtra,Wardha,2014,August,194.6
Maharashtra,Wardha,2014,September,167.1
Maharashtra,Wardha,2014,October,20.2
Maharashtra,Wardha,2014,November,0
Maharashtra,Wardha,2014,December,0
Maharashtra,Wardha,2015,January,0
Maharashtra,Wardha,2015,February,0
Maharashtra,Wardha,2015,March,0
Maharashtra,Wardha,2015,April,3.8
Maharashtra,Wardha,2015,May,19
Maharashtra,Wardha,2015,June,78.1
Maharashtra,Wardha,2015,July,290.8
Maharashtra,Wardha,2015,August,162.8
Maharashtra,Wardha,2015,September,87.1
Maharashtra,Wardha,2015,October,23.7
Maharashtra,Wardha,2015,November,70.5
Maharashtra,Wardha,2015,December,3.6
Maharashtra,Wardha,2016,January,11.2
Maharashtra,Wardha,2016,February,7.3
Maharashtra,Wardha,2016,March,19.8
Maharashtra,Wardha,2016,April,0
Maharashtra,Wardha,2016,May,0
Maharashtra,Wardha,2016,June,157.5
Maharashtra,Wardha,2016,July,427.8
Maharashtra,Wardha,2016,August,351.1
Maharashtra,Wardha,2016,September,227.6
Maharashtra,Wardha,2016,October,49.3
Maharashtra,Wardha,2016,November,62.3
Maharashtra,Wardha,2016,December,4.2
Maharashtra,Washim,2010,January,34.1
Maharashtra,Washim,2010,February,0
Maharashtra,Washim,2010,March,1.8
Maharashtra,Washim,2010,April,0
Maharashtra,Washim,2010,May,30
Maharashtra,Washim,2010,June,100.2
Maharashtra,Washim,2010,July,193.2
Maharashtra,Washim,2010,August,97.4
Maharashtra,Washim,2010,September,85.6
Maharashtra,Washim,2010,October,44
Maharashtra,Washim,2010,November,37.5
Maharashtra,Washim,2010,December,0
Maharashtra,Washim,2011,January,46.8
Maharashtra,Washim,2011,February,2.5
Maharashtra,Washim,2011,March,15.7
Maharashtra,Washim,2011,April,18.9
Maharashtra,Washim,2011,May,0
Maharashtra,Washim,2011,June,75.8
Maharashtra,Washim,2011,July,417.6
Maharashtra,Washim,2011,August,184.8
Maharashtra,Washim,2011,September,183.3
Maharashtra,Washim,2011,October,107.4
Maharashtra,Washim,2011,November,0
Maharashtra,Washim,2011,December,0
Maharashtra,Washim,2012,January,0
Maharashtra,Washim,2012,February,0
Maharashtra,Washim,2012,March,104.2
Maharashtra,Washim,2012,April,0
Maharashtra,Washim,2012,May,38.8
Maharashtra,Washim,2012,June,107.1
Maharashtra,Washim,2012,July,205.8
Maharashtra,Washim,2012,August,480.2
Maharashtra,Washim,2012,September,185.1
Maharashtra,Washim,2012,October,37.1
Maharashtra,Washim,2012,November,41.3
Maharashtra,Washim,2012,December,0
Maharashtra,Washim,2013,January,0
Maharashtra,Washim,2013,February,0
Maharashtra,Washim,2013,March,0
Maharashtra,Washim,2013,April,7
Maharashtra,Washim,2013,May,0
Maharashtra,Washim,2013,June,102.9
Maharashtra,Washim,2013,July,267.4
Maharashtra,Washim,2013,August,212.2
Maharashtra,Washim,2013,September,168.6
Maharashtra,Washim,2013,October,1
Maharashtra,Washim,2013,November,15.1
Maharashtra,Washim,2013,December,0
Maharashtra,Washim,2014,January,0
Maharashtra,Washim,2014,February,0
Maharashtra,Washim,2014,March,9.5
Maharashtra,Washim,2014,April,0
Maharashtra,Washim,2014,May,0
Maharashtra,Washim,2014,June,136.4
Maharashtra,Washim,2014,July,161
Maharashtra,Washim,2014,August,110.3
Maharashtra,Washim,2014,September,209.7
Maharashtra,Washim,2014,October,38.1
Maharashtra,Washim,2014,November,0
Maharashtra,Washim,2014,December,5.2
Maharashtra,Washim,2015,January,0
Maharashtra,Washim,2015,February,0
Maharashtra,Washim,2015,March,5
Maharashtra,Washim,2015,April,0
Maharashtra,Washim,2015,May,11.6
Maharashtra,Washim,2015,June,75.1
Maharashtra,Washim,2015,July,171.9
Maharashtra,Washim,2015,August,123.6
Maharashtra,Washim,2015,September,107.2
Maharashtra,Washim,2015,October,31.7
Maharashtra,Washim,2015,November,80.2
Maharashtra,Washim,2015,December,7.8
Maharashtra,Washim,2016,January,19.1
Maharashtra,Washim,2016,February,6
Maharashtra,Washim,2016,March,31.1
Maharashtra,Washim,2016,April,0
Maharashtra,Washim,2016,May,5
Maharashtra,Washim,2016,June,197
Maharashtra,Washim,2016,July,486.4
Maharashtra,Washim,2016,August,256.6
Maharashtra,Washim,2016,September,99.8
Maharashtra,Washim,2016,October,42.2
Maharashtra,Washim,2016,November,53.7
Maharashtra,Washim,2016,December,1
Maharashtra,Yeotmal,2010,January,36.7
Maharashtra,Yeotmal,2010,February,0
Maharashtra,Yeotmal,2010,March,0
Maharashtra,Yeotmal,2010,April,0
Maharashtra,Yeotmal,2010,May,69
Maharashtra,Yeotmal,2010,June,139.6
Maharashtra,Yeotmal,2010,July,233.1
Maharashtra,Yeotmal,2010,August,173.9
Maharashtra,Yeotmal,2010,September,73
Maharashtra,Yeotmal,2010,October,29.2
Maharashtra,Yeotmal,2010,November,35.7
Maharashtra,Yeotmal,2010,December,0
Maharashtra,Yeotmal,2011,January,81.8
Maharashtra,Yeotmal,2011,February,14
Maharashtra,Yeotmal,2011,March,18.8
Maharashtra,Yeotmal,2011,April,11
Maharashtra,Yeotmal,2011,May,13.8
Maharashtra,Yeotmal,2011,June,164.8
Maharashtra,Yeotmal,2011,July,488.1
Maharashtra,Yeotmal,2011,August,257.2
Maharashtra,Yeotmal,2011,September,164.8
Maharashtra,Yeotmal,2011,October,79.9
Maharashtra,Yeotmal,2011,November,0
Maharashtra,Yeotmal,2011,December,1.3
Maharashtra,Yeotmal,2012,January,0
Maharashtra,Yeotmal,2012,February,0
Maharashtra,Yeotmal,2012,March,57.6
Maharashtra,Yeotmal,2012,April,14
Maharashtra,Yeotmal,2012,May,27.9
Maharashtra,Yeotmal,2012,June,112
Maharashtra,Yeotmal,2012,July,351.7
Maharashtra,Yeotmal,2012,August,403.8
Maharashtra,Yeotmal,2012,September,205.3
Maharashtra,Yeotmal,2012,October,106.8
Maharashtra,Yeotmal,2012,November,10.9
Maharashtra,Yeotmal,2012,December,0
Maharashtra,Yeotmal,2013,January,0
Maharashtra,Yeotmal,2013,February,0
Maharashtra,Yeotmal,2013,March,4.6
Maharashtra,Yeotmal,2013,April,1
Maharashtra,Yeotmal,2013,May,14.4
Maharashtra,Yeotmal,2013,June,122
Maharashtra,Yeotmal,2013,July,250.4
Maharashtra,Yeotmal,2013,August,176
Maharashtra,Yeotmal,2013,September,216.1
Maharashtra,Yeotmal,2013,October,5.4
Maharashtra,Yeotmal,2013,November,6.2
Maharashtra,Yeotmal,2013,December,0
Maharashtra,Yeotmal,2014,January,0
Maharashtra,Yeotmal,2014,February,0
Maharashtra,Yeotmal,2014,March,72.4
Maharashtra,Yeotmal,2014,April,7.2
Maharashtra,Yeotmal,2014,May,5.2
Maharashtra,Yeotmal,2014,June,83.4
Maharashtra,Yeotmal,2014,July,178.1
Maharashtra,Yeotmal,2014,August,196.5
Maharashtra,Yeotmal,2014,September,130.6
Maharashtra,Yeotmal,2014,October,31.1
Maharashtra,Yeotmal,2014,November,0
Maharashtra,Yeotmal,2014,December,0
Maharashtra,Yeotmal,2015,January,0
Maharashtra,Yeotmal,2015,February,0
Maharashtra,Yeotmal,2015,March,1.2
Maharashtra,Yeotmal,2015,April,0
Maharashtra,Yeotmal,2015,May,10.2
Maharashtra,Yeotmal,2015,June,99.4
Maharashtra,Yeotmal,2015,July,142.3
Maharashtra,Yeotmal,2015,August,128.1
Maharashtra,Yeotmal,2015,September,108.3
Maharashtra,Yeotmal,2015,October,10
